-180.010046,-78.230481
-171.125572,-78.542971
-164.760576,-78.632254
-158.262976,-77.203729
-152.030584,-77.293012
-148.582878,-76.355542
-145.002567,-76.623390
-147.124233,-75.641279
-138.902779,-74.927017
-135.720281,-74.703810
-134.261636,-74.837734
-125.377163,-73.409209
-118.614354,-74.078830
-114.636232,-74.123471
-111.188526,-74.435961
-109.862485,-74.346678
-107.210403,-75.060941
-107.608215,-74.435961
-104.425717,-74.302037
-105.221342,-74.837734
-101.906240,-75.150224
-102.701864,-72.605663
-98.988950,-72.203891
-96.602076,-72.293174
-95.276035,-72.873512
-92.358745,-72.739588
-86.789374,-72.650305
-85.330729,-72.962795
-78.965733,-73.096719
-77.772296,-72.739588
-71.539904,-73.587774
-72.733341,-72.114608
-74.059382,-72.159249
-75.650631,-71.534270
-72.998549,-71.311063
-74.324590,-70.462876
-73.661569,-69.748613
-70.611675,-68.989709
-68.755218,-70.016462
-66.633553,-67.784391
-65.970532,-66.489790
-63.318451,-65.105906
-58.146891,-64.168437
-60.401161,-66.802280
-60.268557,-68.855785
-60.003349,-72.159249
-58.942516,-73.230643
-61.461994,-75.016300
-54.566581,-77.337653
-45.549503,-77.784067
-42.367005,-78.007274
-34.941176,-77.873350
-22.476392,-74.302037
-11.470253,-71.159046
0.990281,-69.929940
15.418269,-70.018103
23.288080,-70.458920
34.127190,-69.180551
38.567308,-70.238511
48.622868,-67.253538
54.107719,-66.068328
61.159670,-67.604711
72.521147,-68.438748
75.263572,-69.584872
75.394164,-69.540790
82.054340,-67.645278
82.446115,-66.152791
89.106291,-66.415065
90.151025,-66.939615
95.363293,-66.588441
103.590569,-65.427895
109.336604,-66.889324
113.384946,-65.900710
118.739205,-67.104240
125.268790,-66.459492
128.272399,-66.975290
134.005894,-65.986677
143.715055,-66.889324
149.540552,-68.436718
154.825088,-68.866550
163.460791,-70.714828
169.776455,-71.316592
169.647564,-73.164870
164.749702,-75.056130
163.203009,-76.388609
163.460229,-77.831119
171.305429,-77.481420
178.540110,-78.103776
